LOCALIDAD;PARCELA;FECHA;COD_EJEMPLAR;RAMA;ELONGACION;LONG_ELONG
Cañar;CIR2;1/10/2015 0:00:00;4;R2;Elong 1;1.00
Cañar;CIR2;1/10/2015 0:00:00;10;R1;Elong 3;4.00
Cañar;CIR2;1/10/2015 0:00:00;9;R3;Elong 3;1.00
Cañar;CIR2;1/10/2015 0:00:00;9;R2;Elong 3;0.50
Cañar;CIR2;1/10/2015 0:00:00;10;R3;Elong 2;1.50
Cañar;CIR2;1/10/2015 0:00:00;10;R2;Elong 2;0.50
Cañar;CIR2;1/10/2015 0:00:00;10;R2;Elong 2;3.00
Cañar;CIR2;1/10/2015 0:00:00;10;R1;Elong 2;3.50
Cañar;CIR2;1/10/2015 0:00:00;1;R1;Elong 1;3.00
Cañar;CIR2;1/10/2015 0:00:00;7;R1;Elong 1;1.00
Cañar;CIR2;1/10/2015 0:00:00;10;R3;Elong 1;1.50
Cañar;CIR2;1/10/2015 0:00:00;10;R1;Elong 1;2.50
Cañar;CIR2;1/10/2015 0:00:00;9;R3;Elong 1;2.50
Cañar;CIR2;1/10/2015 0:00:00;9;R2;Elong 1;1.00
Cañar;CIR2;1/10/2015 0:00:00;8;R3;Elong 1;2.00
Cañar;CIR2;1/10/2015 0:00:00;8;R2;Elong 1;1.00
Cañar;CIR2;1/10/2015 0:00:00;8;R1;Elong 1;4.00
Cañar;CIR2;1/10/2015 0:00:00;3;R3;Elong 1;1.00
Cañar;CIR2;1/10/2015 0:00:00;7;R2;Elong 1;0.50
Cañar;CIR2;1/10/2015 0:00:00;9;R1;Elong 2;1.00
Cañar;CIR2;1/10/2015 0:00:00;6;R3;Elong 1;0.50
Cañar;CIR2;1/10/2015 0:00:00;6;R2;Elong 1;0.50
Cañar;CIR2;1/10/2015 0:00:00;6;R1;Elong 1;5.50
Cañar;CIR2;1/10/2015 0:00:00;5;R3;Elong 1;1.50
Cañar;CIR2;1/10/2015 0:00:00;5;R2;Elong 1;7.50
Cañar;CIR2;1/10/2015 0:00:00;5;R1;Elong 1;2.00
Cañar;CIR2;1/10/2015 0:00:00;4;R3;Elong 1;3.00
Cañar;CIR2;1/10/2015 0:00:00;7;R3;Elong 1;1.00
Cañar;CIR1;1/10/2015 0:00:00;10;R1;Elong 2;3.00
Cañar;CIR2;1/10/2015 0:00:00;2;R3;Elong 2;5.50
Cañar;CIR2;1/10/2015 0:00:00;2;R3;Elong 2;5.00
Cañar;CIR2;1/10/2015 0:00:00;2;R2;Elong 2;5.00
Cañar;CIR2;1/10/2015 0:00:00;2;R1;Elong 2;0.50
Cañar;CIR2;1/10/2015 0:00:00;1;R3;Elong 2;3.00
Cañar;CIR2;1/10/2015 0:00:00;1;R2;Elong 2;5.00
Cañar;CIR2;1/10/2015 0:00:00;1;R1;Elong 2;1.00
Cañar;CIR2;1/10/2015 0:00:00;9;R3;Elong 2;1.50
Cañar;CIR1;1/10/2015 0:00:00;10;R2;Elong 2;2.00
Cañar;CIR2;1/10/2015 0:00:00;3;R3;Elong 2;0.50
Cañar;CIR1;1/10/2015 0:00:00;9;R3;Elong 2;2.50
Cañar;CIR1;1/10/2015 0:00:00;3;R3;Elong 1;1.50
Cañar;CIR1;1/10/2015 0:00:00;9;R1;Elong 2;3.00
Cañar;CIR1;1/10/2015 0:00:00;8;R2;Elong 2;11.50
Cañar;CIR1;1/10/2015 0:00:00;8;R1;Elong 2;3.00
Cañar;CIR1;1/10/2015 0:00:00;7;R3;Elong 2;1.00
Cañar;CIR1;1/10/2015 0:00:00;7;R2;Elong 2;0.50
Cañar;CIR1;1/10/2015 0:00:00;10;R3;Elong 2;2.50
Cañar;CIR2;1/10/2015 0:00:00;6;R2;Elong 2;1.00
Cañar;CIR1;1/10/2015 0:00:00;7;R1;Elong 2;1.00
Cañar;CIR2;1/10/2015 0:00:00;9;R1;Elong 2;2.00
Cañar;CIR2;1/10/2015 0:00:00;8;R3;Elong 2;2.50
Cañar;CIR2;1/10/2015 0:00:00;8;R2;Elong 2;1.00
Cañar;CIR2;1/10/2015 0:00:00;8;R1;Elong 2;1.00
Cañar;CIR2;1/10/2015 0:00:00;7;R3;Elong 2;1.00
Cañar;CIR2;1/10/2015 0:00:00;7;R2;Elong 2;1.50
Cañar;CIR2;1/10/2015 0:00:00;3;R1;Elong 2;20.00
Cañar;CIR2;1/10/2015 0:00:00;6;R3;Elong 2;0.50
Cañar;CIR2;1/10/2015 0:00:00;3;R2;Elong 2;3.00
Cañar;CIR2;1/10/2015 0:00:00;6;R1;Elong 2;1.50
Cañar;CIR2;1/10/2015 0:00:00;5;R3;Elong 2;1.00
Cañar;CIR2;1/10/2015 0:00:00;5;R2;Elong 2;5.50
Cañar;CIR2;1/10/2015 0:00:00;5;R1;Elong 2;1.50
Cañar;CIR2;1/10/2015 0:00:00;4;R3;Elong 2;2.00
Cañar;CIR2;1/10/2015 0:00:00;4;R2;Elong 2;0.50
Cañar;CIR2;1/10/2015 0:00:00;4;R1;Elong 2;1.50
Cañar;CIR2;1/10/2015 0:00:00;9;R2;Elong 2;0.50
Cañar;CIR2;1/10/2015 0:00:00;7;R1;Elong 2;0.50
Cañar;CIR2;1/10/2015 0:00:00;3;R3;Elong 3;2.00
Cañar;CIR1;1/10/2015 0:00:00;6;R1;Elong 3;3.00
Cañar;CIR2;1/10/2015 0:00:00;1;R2;Elong 3;4.50
Cañar;CIR2;1/10/2015 0:00:00;1;R3;Elong 3;1.00
Cañar;CIR2;1/10/2015 0:00:00;2;R1;Elong 3;3.00
Cañar;CIR2;1/10/2015 0:00:00;2;R2;Elong 3;1.50
Cañar;CIR2;1/10/2015 0:00:00;2;R3;Elong 3;1.00
Cañar;CIR1;1/10/2015 0:00:00;10;R3;Elong 3;2.00
Cañar;CIR2;1/10/2015 0:00:00;3;R2;Elong 3;3.00
Cañar;CIR1;1/10/2015 0:00:00;10;R2;Elong 3;1.50
Cañar;CIR2;1/10/2015 0:00:00;4;R1;Elong 3;3.50
Cañar;CIR2;1/10/2015 0:00:00;4;R2;Elong 3;1.50
Cañar;CIR2;1/10/2015 0:00:00;4;R3;Elong 3;2.00
Cañar;CIR2;1/10/2015 0:00:00;5;R1;Elong 3;0.50
Cañar;CIR2;1/10/2015 0:00:00;5;R3;Elong 3;0.50
Cañar;CIR2;1/10/2015 0:00:00;6;R2;Elong 3;0.50
Cañar;CIR2;1/10/2015 0:00:00;6;R3;Elong 3;0.50
Cañar;CIR2;1/10/2015 0:00:00;3;R1;Elong 3;3.50
Cañar;CIR1;1/10/2015 0:00:00;8;R1;Elong 3;2.00
Cañar;CIR1;1/10/2015 0:00:00;3;R2;Elong 3;0.50
Cañar;CIR1;1/10/2015 0:00:00;3;R3;Elong 3;0.50
Cañar;CIR1;1/10/2015 0:00:00;4;R1;Elong 3;1.50
Cañar;CIR1;1/10/2015 0:00:00;9;R3;Elong 3;0.50
Cañar;CIR1;1/10/2015 0:00:00;9;R2;Elong 3;1.50
Cañar;CIR1;1/10/2015 0:00:00;9;R1;Elong 3;2.00
Cañar;CIR2;1/10/2015 0:00:00;1;R1;Elong 3;1.50
Cañar;CIR1;1/10/2015 0:00:00;8;R2;Elong 3;2.00
Cañar;CIR2;1/10/2015 0:00:00;6;R1;Elong 3;2.00
Cañar;CIR1;1/10/2015 0:00:00;7;R3;Elong 3;0.50
Cañar;CIR1;1/10/2015 0:00:00;4;R2;Elong 3;0.50
Cañar;CIR1;1/10/2015 0:00:00;4;R3;Elong 3;0.50
Cañar;CIR1;1/10/2015 0:00:00;5;R1;Elong 3;1.50
Cañar;CIR1;1/10/2015 0:00:00;5;R2;Elong 3;1.00
Cañar;CIR1;1/10/2015 0:00:00;5;R3;Elong 3;0.50
Cañar;CIR1;1/10/2015 0:00:00;10;R1;Elong 3;1.50
Cañar;CIR1;1/10/2015 0:00:00;8;R3;Elong 3;3.00
Cañar;CIR2;1/10/2015 0:00:00;9;R1;Elong 3;1.50
Cañar;CIR2;1/10/2015 0:00:00;7;R1;Elong 3;1.50
Cañar;CIR1;1/10/2015 0:00:00;4;R2;Elong 1;1.00
Cañar;CIR2;1/10/2015 0:00:00;5;R2;Elong 3;6.00
Cañar;CIR1;1/10/2015 0:00:00;7;R2;Elong 3;0.50
Cañar;CIR1;1/10/2015 0:00:00;7;R1;Elong 3;0.50
Cañar;CIR1;1/10/2015 0:00:00;6;R2;Elong 3;1.00
Cañar;CIR2;1/10/2015 0:00:00;8;R3;Elong 3;1.00
Cañar;CIR2;1/10/2015 0:00:00;8;R2;Elong 3;0.50
Cañar;CIR2;1/10/2015 0:00:00;8;R1;Elong 3;0.50
Cañar;CIR2;1/10/2015 0:00:00;7;R3;Elong 3;0.50
Cañar;CIR2;1/10/2015 0:00:00;7;R2;Elong 3;0.50
Cañar;CIR1;1/10/2015 0:00:00;6;R3;Elong 3;2.00
Cañar;CSR1;8/10/2015 0:00:00;9;R3;Elong 3;4.00
Cañar;CSR2;8/10/2015 0:00:00;10;R1;Elong 3;1.40
Cañar;CSR2;8/10/2015 0:00:00;9;R1;Elong 3;2.50
Cañar;CSR2;8/10/2015 0:00:00;9;R2;Elong 3;2.30
Cañar;CSR2;8/10/2015 0:00:00;8;R3;Elong 3;6.00
Cañar;CSR2;8/10/2015 0:00:00;9;R3;Elong 3;3.70
Cañar;CSR2;8/10/2015 0:00:00;10;R2;Elong 3;1.60
Cañar;CSR2;8/10/2015 0:00:00;10;R3;Elong 3;2.50
Cañar;CSR2;8/10/2015 0:00:00;10;R3;Elong 2;3.70
Cañar;CSR1;8/10/2015 0:00:00;10;R3;Elong 3;2.40
Cañar;CSR1;8/10/2015 0:00:00;10;R1;Elong 3;1.00
Cañar;CSR2;8/10/2015 0:00:00;6;R2;Elong 3;1.10
Cañar;CSR1;8/10/2015 0:00:00;9;R2;Elong 3;3.90
Cañar;CSR1;8/10/2015 0:00:00;9;R1;Elong 3;1.20
Cañar;CSR1;8/10/2015 0:00:00;10;R2;Elong 3;1.00
Cañar;CSR2;8/10/2015 0:00:00;5;R2;Elong 3;2.10
Cañar;CSR2;8/10/2015 0:00:00;7;R2;Elong 1;1.90
Cañar;CSR1;8/10/2015 0:00:00;8;R3;Elong 3;0.90
Cañar;CSR2;8/10/2015 0:00:00;3;R3;Elong 3;2.00
Cañar;CSR2;8/10/2015 0:00:00;4;R1;Elong 3;1.20
Cañar;CSR2;8/10/2015 0:00:00;4;R2;Elong 3;1.10
Cañar;CSR2;8/10/2015 0:00:00;7;R1;Elong 3;2.00
Cañar;CSR2;8/10/2015 0:00:00;5;R1;Elong 3;3.40
Cañar;CSR2;8/10/2015 0:00:00;8;R2;Elong 3;1.60
Cañar;CSR2;8/10/2015 0:00:00;5;R3;Elong 3;1.60
Cañar;CSR2;8/10/2015 0:00:00;6;R1;Elong 3;2.60
Cañar;CSR2;8/10/2015 0:00:00;6;R3;Elong 3;2.10
Cañar;CSR2;8/10/2015 0:00:00;7;R2;Elong 3;1.70
Cañar;CSR2;8/10/2015 0:00:00;7;R3;Elong 3;2.00
Cañar;CSR2;8/10/2015 0:00:00;8;R1;Elong 3;2.80
Cañar;CSR2;8/10/2015 0:00:00;4;R3;Elong 3;2.10
Cañar;CSR1;8/10/2015 0:00:00;1;R3;Elong 3;1.70
Cañar;CSR2;8/10/2015 0:00:00;3;R1;Elong 1;5.30
Cañar;CSR2;8/10/2015 0:00:00;2;R3;Elong 1;1.20
Cañar;CSR2;8/10/2015 0:00:00;2;R2;Elong 1;1.10
Cañar;CSR2;8/10/2015 0:00:00;2;R1;Elong 1;2.50
Cañar;CSR2;8/10/2015 0:00:00;1;R3;Elong 1;3.70
Cañar;CSR2;8/10/2015 0:00:00;1;R2;Elong 1;2.90
Cañar;CSR2;8/10/2015 0:00:00;1;R1;Elong 1;2.10
Cañar;CSR1;8/10/2015 0:00:00;6;R3;Elong 3;4.60
Cañar;CSR1;8/10/2015 0:00:00;6;R2;Elong 3;2.50
Cañar;CSR1;8/10/2015 0:00:00;6;R1;Elong 3;1.20
Cañar;CSR2;8/10/2015 0:00:00;8;R1;Elong 1;3.00
Cañar;CSR1;8/10/2015 0:00:00;1;R2;Elong 3;1.60
Cañar;CSR2;8/10/2015 0:00:00;4;R1;Elong 1;1.70
Cañar;CSR1;8/10/2015 0:00:00;2;R1;Elong 3;1.90
Cañar;CSR1;8/10/2015 0:00:00;2;R2;Elong 3;3.40
Cañar;CSR1;8/10/2015 0:00:00;2;R3;Elong 3;2.40
Cañar;CSR1;8/10/2015 0:00:00;3;R1;Elong 3;2.50
Cañar;CSR1;8/10/2015 0:00:00;3;R2;Elong 3;3.60
Cañar;CSR1;8/10/2015 0:00:00;3;R3;Elong 3;2.40
Cañar;CSR1;8/10/2015 0:00:00;4;R1;Elong 3;1.80
Cañar;CSR1;8/10/2015 0:00:00;4;R2;Elong 3;5.50
Cañar;CSR1;8/10/2015 0:00:00;4;R3;Elong 3;2.60
Cañar;CSR1;8/10/2015 0:00:00;5;R1;Elong 3;2.30
Cañar;CSR1;8/10/2015 0:00:00;5;R2;Elong 3;1.70
Cañar;CSR1;8/10/2015 0:00:00;1;R1;Elong 3;3.90
Cañar;CSR2;8/10/2015 0:00:00;7;R3;Elong 1;1.60
Cañar;CSR1;8/10/2015 0:00:00;8;R1;Elong 3;1.80
Cañar;CSR1;8/10/2015 0:00:00;7;R3;Elong 3;1.20
Cañar;CSR1;8/10/2015 0:00:00;7;R2;Elong 3;1.70
Cañar;CSR1;8/10/2015 0:00:00;7;R1;Elong 3;0.60
Cañar;CSR2;8/10/2015 0:00:00;10;R3;Elong 1;2.60
Cañar;CSR2;8/10/2015 0:00:00;10;R2;Elong 1;3.30
Cañar;CSR2;8/10/2015 0:00:00;10;R1;Elong 1;1.30
Cañar;CSR2;8/10/2015 0:00:00;9;R3;Elong 1;3.60
Cañar;CSR2;8/10/2015 0:00:00;9;R2;Elong 1;4.50
Cañar;CSR2;8/10/2015 0:00:00;9;R1;Elong 1;3.40
Cañar;CSR2;8/10/2015 0:00:00;8;R3;Elong 1;0.80
Cañar;CSR2;8/10/2015 0:00:00;3;R2;Elong 1;1.20
Cañar;CSR2;8/10/2015 0:00:00;10;R2;Elong 2;1.30
Cañar;CSR2;8/10/2015 0:00:00;3;R3;Elong 1;3.70
Cañar;CSR2;8/10/2015 0:00:00;6;R1;Elong 2;2.90
Cañar;CSR2;8/10/2015 0:00:00;7;R1;Elong 1;5.80
Cañar;CSR2;8/10/2015 0:00:00;6;R3;Elong 1;6.60
Cañar;CSR2;8/10/2015 0:00:00;6;R2;Elong 1;2.50
Cañar;CSR2;8/10/2015 0:00:00;6;R1;Elong 1;6.90
Cañar;CSR2;8/10/2015 0:00:00;5;R3;Elong 1;1.40
Cañar;CSR2;8/10/2015 0:00:00;5;R2;Elong 1;1.60
Cañar;CSR2;8/10/2015 0:00:00;5;R1;Elong 1;3.00
Cañar;CSR2;8/10/2015 0:00:00;4;R3;Elong 1;5.40
Cañar;CSR2;8/10/2015 0:00:00;4;R2;Elong 1;5.20
Cañar;CSR1;8/10/2015 0:00:00;8;R2;Elong 3;1.70
Cañar;CSR2;8/10/2015 0:00:00;8;R2;Elong 1;2.00
Cañar;CSR1;8/10/2015 0:00:00;10;R3;Elong 2;1.20
Cañar;CSR2;8/10/2015 0:00:00;1;R1;Elong 3;2.80
Cañar;CSR1;8/10/2015 0:00:00;7;R3;Elong 2;1.00
Cañar;CSR1;8/10/2015 0:00:00;8;R1;Elong 2;3.00
Cañar;CSR1;8/10/2015 0:00:00;5;R3;Elong 3;1.30
Cañar;CSR1;8/10/2015 0:00:00;8;R2;Elong 2;1.50
Cañar;CSR1;8/10/2015 0:00:00;8;R3;Elong 2;3.60
Cañar;CSR1;8/10/2015 0:00:00;9;R1;Elong 2;0.90
Cañar;CSR1;8/10/2015 0:00:00;9;R2;Elong 2;5.40
Cañar;CSR1;8/10/2015 0:00:00;9;R3;Elong 2;0.90
Cañar;CSR1;8/10/2015 0:00:00;7;R1;Elong 2;1.50
Cañar;CSR1;8/10/2015 0:00:00;10;R2;Elong 2;2.00
Cañar;CSR1;8/10/2015 0:00:00;6;R3;Elong 2;2.50
Cañar;CSR1;8/10/2015 0:00:00;3;R1;Elong 1;3.40
Cañar;CSR1;8/10/2015 0:00:00;3;R2;Elong 1;4.60
Cañar;CSR1;8/10/2015 0:00:00;3;R3;Elong 1;1.60
Cañar;CSR2;8/10/2015 0:00:00;3;R2;Elong 3;1.60
Cañar;CSR2;8/10/2015 0:00:00;6;R3;Elong 2;0.30
Cañar;CSR2;8/10/2015 0:00:00;2;R3;Elong 3;1.40
Cañar;CSR2;8/10/2015 0:00:00;10;R1;Elong 2;0.90
Cañar;CSR2;8/10/2015 0:00:00;2;R1;Elong 3;2.40
Cañar;CSR2;8/10/2015 0:00:00;1;R3;Elong 3;3.40
Cañar;CSR2;8/10/2015 0:00:00;1;R2;Elong 3;3.40
Cañar;CSR1;8/10/2015 0:00:00;10;R1;Elong 2;2.00
Cañar;CSR1;8/10/2015 0:00:00;3;R1;Elong 2;5.60
Cañar;CSR1;8/10/2015 0:00:00;1;R2;Elong 1;3.10
Cañar;CSR1;8/10/2015 0:00:00;1;R3;Elong 1;1.10
Cañar;CSR1;8/10/2015 0:00:00;2;R1;Elong 1;0.30
Cañar;CSR1;8/10/2015 0:00:00;2;R2;Elong 1;4.60
Cañar;CSR1;8/10/2015 0:00:00;2;R3;Elong 1;3.80
Cañar;CSR1;8/10/2015 0:00:00;1;R1;Elong 2;1.40
Cañar;CSR1;8/10/2015 0:00:00;1;R2;Elong 2;1.90
Cañar;CSR1;8/10/2015 0:00:00;1;R3;Elong 2;5.90
Cañar;CSR1;8/10/2015 0:00:00;2;R1;Elong 2;0.20
Cañar;CSR1;8/10/2015 0:00:00;7;R2;Elong 2;0.30
Cañar;CSR1;8/10/2015 0:00:00;2;R3;Elong 2;6.00
Cañar;CSR2;8/10/2015 0:00:00;2;R2;Elong 3;0.70
Cañar;CSR1;8/10/2015 0:00:00;3;R2;Elong 2;3.80
Cañar;CSR1;8/10/2015 0:00:00;3;R3;Elong 2;3.70
Cañar;CSR1;8/10/2015 0:00:00;4;R1;Elong 2;0.40
Cañar;CSR1;8/10/2015 0:00:00;4;R2;Elong 2;2.70
Cañar;CSR1;8/10/2015 0:00:00;4;R3;Elong 2;1.90
Cañar;CSR1;8/10/2015 0:00:00;5;R1;Elong 2;2.10
Cañar;CSR1;8/10/2015 0:00:00;5;R2;Elong 2;1.60
Cañar;CSR1;8/10/2015 0:00:00;5;R3;Elong 2;0.30
Cañar;CSR1;8/10/2015 0:00:00;6;R1;Elong 2;1.10
Cañar;CSR1;8/10/2015 0:00:00;6;R2;Elong 2;1.60
Cañar;CSR1;8/10/2015 0:00:00;2;R2;Elong 2;5.00
Cañar;CSR2;8/10/2015 0:00:00;5;R2;Elong 2;2.20
Cañar;CSR1;8/10/2015 0:00:00;4;R1;Elong 1;1.40
Cañar;CSR2;8/10/2015 0:00:00;1;R2;Elong 2;1.90
Cañar;CSR2;8/10/2015 0:00:00;3;R1;Elong 3;2.60
Cañar;CSR2;8/10/2015 0:00:00;2;R1;Elong 2;2.40
Cañar;CSR2;8/10/2015 0:00:00;2;R2;Elong 2;1.60
Cañar;CSR2;8/10/2015 0:00:00;2;R3;Elong 2;1.50
Cañar;CSR2;8/10/2015 0:00:00;3;R1;Elong 2;3.80
Cañar;CSR2;8/10/2015 0:00:00;3;R2;Elong 2;1.90
Cañar;CSR2;8/10/2015 0:00:00;3;R3;Elong 2;3.70
Cañar;CSR2;8/10/2015 0:00:00;4;R1;Elong 2;1.80
Cañar;CSR2;8/10/2015 0:00:00;4;R2;Elong 2;1.90
Cañar;CSR1;8/10/2015 0:00:00;10;R3;Elong 1;1.10
Cañar;CSR2;8/10/2015 0:00:00;5;R1;Elong 2;2.60
Cañar;CSR2;8/10/2015 0:00:00;1;R1;Elong 2;3.00
Cañar;CSR2;8/10/2015 0:00:00;5;R3;Elong 2;1.30
Cañar;CSR1;8/10/2015 0:00:00;1;R1;Elong 1;3.00
Cañar;CSR2;8/10/2015 0:00:00;6;R2;Elong 2;3.00
Cañar;CSR2;8/10/2015 0:00:00;7;R1;Elong 2;2.30
Cañar;CSR2;8/10/2015 0:00:00;7;R2;Elong 2;1.00
Cañar;CSR2;8/10/2015 0:00:00;7;R3;Elong 2;2.30
Cañar;CSR2;8/10/2015 0:00:00;8;R1;Elong 2;3.10
Cañar;CSR2;8/10/2015 0:00:00;8;R2;Elong 2;3.20
Cañar;CSR2;8/10/2015 0:00:00;8;R3;Elong 2;1.30
Cañar;CSR2;8/10/2015 0:00:00;9;R1;Elong 2;0.70
Cañar;CSR2;8/10/2015 0:00:00;9;R2;Elong 2;2.10
Cañar;CSR2;8/10/2015 0:00:00;9;R3;Elong 2;4.60
Cañar;CSR2;8/10/2015 0:00:00;4;R3;Elong 2;4.30
Cañar;CSR1;8/10/2015 0:00:00;7;R3;Elong 1;2.40
Cañar;CSR1;8/10/2015 0:00:00;4;R2;Elong 1;5.60
Cañar;CSR1;8/10/2015 0:00:00;4;R3;Elong 1;8.00
Cañar;CSR1;8/10/2015 0:00:00;5;R1;Elong 1;1.30
Cañar;CSR1;8/10/2015 0:00:00;5;R2;Elong 1;3.20
Cañar;CSR1;8/10/2015 0:00:00;5;R3;Elong 1;2.40
Cañar;CSR1;8/10/2015 0:00:00;6;R1;Elong 1;1.40
Cañar;CSR1;8/10/2015 0:00:00;6;R2;Elong 1;2.80
Cañar;CSR1;8/10/2015 0:00:00;6;R3;Elong 1;1.20
Cañar;CSR1;8/10/2015 0:00:00;7;R1;Elong 1;1.10
Cañar;CSR2;8/10/2015 0:00:00;1;R3;Elong 2;4.60
Cañar;CSR1;8/10/2015 0:00:00;7;R2;Elong 1;0.60
Cañar;CSR1;8/10/2015 0:00:00;8;R1;Elong 1;1.60
Cañar;CSR1;8/10/2015 0:00:00;8;R3;Elong 1;2.80
Cañar;CSR1;8/10/2015 0:00:00;9;R1;Elong 1;4.60
Cañar;CSR1;8/10/2015 0:00:00;9;R2;Elong 1;2.90
Cañar;CSR1;8/10/2015 0:00:00;9;R3;Elong 1;2.60
Cañar;CSR1;8/10/2015 0:00:00;10;R1;Elong 1;1.80
Cañar;CSR1;8/10/2015 0:00:00;10;R2;Elong 1;0.40
Cañar;CSR1;8/10/2015 0:00:00;8;R2;Elong 1;1.60
San Juan;CSR1;20/9/2011 0:00:00;5;R1;Elong 3;
San Juan;CSR1;20/9/2011 0:00:00;2;R2;Elong 1;5.00
San Juan;CSR1;20/9/2011 0:00:00;2;R1;Elong 1;2.00
San Juan;CSR1;20/9/2011 0:00:00;1;R3;Elong 1;2.00
San Juan;CSR1;20/9/2011 0:00:00;1;R2;Elong 1;1.00
San Juan;CSR1;20/9/2011 0:00:00;1;R1;Elong 1;14.00
San Juan;CIR1;20/9/2011 0:00:00;1;R3;Elong 3;
San Juan;CIR1;20/9/2011 0:00:00;1;R2;Elong 3;
San Juan;CSR2;20/9/2011 0:00:00;3;R3;Elong 1;3.00
San Juan;CSR2;20/9/2011 0:00:00;10;R1;Elong 3;
San Juan;CSR1;20/9/2011 0:00:00;2;R3;Elong 1;2.00
San Juan;CIR2;20/9/2011 0:00:00;1;R1;Elong 3;
San Juan;CIR1;20/9/2011 0:00:00;1;R1;Elong 3;
San Juan;CIR1;20/9/2011 0:00:00;4;R1;Elong 1;12.00
San Juan;CSR2;20/9/2011 0:00:00;10;R1;Elong 1;4.00
San Juan;CSR2;20/9/2011 0:00:00;10;R2;Elong 1;2.00
San Juan;CSR2;20/9/2011 0:00:00;10;R3;Elong 1;5.00
San Juan;CIR1;20/9/2011 0:00:00;1;R1;Elong 1;19.00
San Juan;CIR1;20/9/2011 0:00:00;1;R2;Elong 1;38.00
San Juan;CIR1;20/9/2011 0:00:00;1;R3;Elong 1;7.00
San Juan;CIR1;20/9/2011 0:00:00;2;R1;Elong 1;13.00
San Juan;CIR1;20/9/2011 0:00:00;2;R3;Elong 1;23.00
San Juan;CIR1;20/9/2011 0:00:00;3;R1;Elong 1;8.00
San Juan;CSR2;20/9/2011 0:00:00;1;R2;Elong 1;15.00
San Juan;CIR1;20/9/2011 0:00:00;3;R3;Elong 1;7.00
San Juan;CSR2;20/9/2011 0:00:00;9;R1;Elong 1;14.00
San Juan;CIR1;20/9/2011 0:00:00;4;R2;Elong 1;3.00
San Juan;CIR1;20/9/2011 0:00:00;4;R3;Elong 1;16.00
San Juan;CIR1;20/9/2011 0:00:00;5;R1;Elong 1;23.00
San Juan;CIR1;20/9/2011 0:00:00;5;R2;Elong 1;14.00
San Juan;CIR1;20/9/2011 0:00:00;5;R3;Elong 1;12.00
San Juan;CIR1;20/9/2011 0:00:00;6;R1;Elong 1;12.00
San Juan;CIR1;20/9/2011 0:00:00;6;R2;Elong 1;8.00
San Juan;CIR1;20/9/2011 0:00:00;6;R3;Elong 1;20.00
San Juan;CIR1;20/9/2011 0:00:00;7;R1;Elong 1;12.00
San Juan;CIR1;20/9/2011 0:00:00;3;R2;Elong 1;26.00
San Juan;CSR2;20/9/2011 0:00:00;5;R3;Elong 1;9.00
San Juan;CSR2;20/9/2011 0:00:00;1;R1;Elong 1;63.00
San Juan;CSR2;20/9/2011 0:00:00;1;R3;Elong 1;23.00
San Juan;CSR2;20/9/2011 0:00:00;2;R1;Elong 1;9.00
San Juan;CSR2;20/9/2011 0:00:00;2;R2;Elong 1;13.00
San Juan;CSR2;20/9/2011 0:00:00;2;R3;Elong 1;21.00
San Juan;CSR2;20/9/2011 0:00:00;3;R2;Elong 1;21.00
San Juan;CSR2;20/9/2011 0:00:00;4;R1;Elong 1;6.00
San Juan;CSR2;20/9/2011 0:00:00;4;R2;Elong 1;6.00
San Juan;CSR2;20/9/2011 0:00:00;4;R3;Elong 1;6.00
San Juan;CSR2;20/9/2011 0:00:00;9;R3;Elong 1;3.00
San Juan;CSR2;20/9/2011 0:00:00;5;R2;Elong 1;6.00
San Juan;CSR2;20/9/2011 0:00:00;9;R2;Elong 1;4.00
San Juan;CSR2;20/9/2011 0:00:00;6;R1;Elong 1;24.00
San Juan;CSR2;20/9/2011 0:00:00;6;R2;Elong 1;13.00
San Juan;CSR2;20/9/2011 0:00:00;6;R3;Elong 1;23.00
San Juan;CSR2;20/9/2011 0:00:00;7;R1;Elong 1;19.00
San Juan;CSR2;20/9/2011 0:00:00;7;R2;Elong 1;6.00
San Juan;CSR2;20/9/2011 0:00:00;7;R3;Elong 1;4.00
San Juan;CSR2;20/9/2011 0:00:00;8;R1;Elong 1;2.00
San Juan;CSR2;20/9/2011 0:00:00;8;R2;Elong 1;6.00
San Juan;CSR2;20/9/2011 0:00:00;8;R3;Elong 1;6.00
San Juan;CIR1;20/9/2011 0:00:00;8;R1;Elong 1;11.00
San Juan;CSR2;20/9/2011 0:00:00;5;R1;Elong 1;18.00
San Juan;CIR2;20/9/2011 0:00:00;7;R3;Elong 1;6.00
San Juan;CIR1;20/9/2011 0:00:00;7;R2;Elong 1;10.00
San Juan;CIR2;20/9/2011 0:00:00;4;R2;Elong 1;39.00
San Juan;CIR2;20/9/2011 0:00:00;4;R3;Elong 1;11.00
San Juan;CIR2;20/9/2011 0:00:00;5;R1;Elong 1;25.00
San Juan;CIR2;20/9/2011 0:00:00;5;R2;Elong 1;15.00
San Juan;CIR2;20/9/2011 0:00:00;5;R3;Elong 1;41.00
San Juan;CIR2;20/9/2011 0:00:00;6;R1;Elong 1;16.00
San Juan;CIR2;20/9/2011 0:00:00;6;R2;Elong 1;17.00
San Juan;CIR2;20/9/2011 0:00:00;6;R3;Elong 1;14.00
San Juan;CIR2;20/9/2011 0:00:00;3;R3;Elong 1;8.00
